contact|housing|poutcome|job|loan|month|marital|default|education|age|previous|balance|day_of_week|campaign|duration|y
unknown|no|unknown|admin.|no|jun|divorced|no|secondary|39|0|2610|6|5|67|no
unknown|no|unknown|retired|yes|jun|married|no|primary|53|0|17|6|2|104|no
unknown|no|unknown|blue-collar|no|jun|single|no|secondary|35|0|1017|6|2|53|no
unknown|no|unknown|technician|no|jun|married|no|secondary|36|0|5521|6|1|61|no
unknown|no|unknown|admin.|no|jun|married|no|secondary|40|0|3234|6|1|82|no
unknown|no|unknown|management|no|jun|divorced|no|tertiary|42|0|0|6|1|61|no
unknown|no|unknown|retired|yes|jun|divorced|no|tertiary|51|0|126|6|1|152|no
unknown|yes|unknown|admin.|no|jun|married|no|secondary|32|0|-172|6|5|606|no
unknown|yes|unknown|blue-collar|no|jun|married|no|primary|42|0|480|6|8|288|no
unknown|no|unknown|blue-collar|no|jun|married|no|secondary|59|0|0|6|1|135|no
unknown|no|unknown|self-employed|no|jun|married|no|tertiary|44|0|425|6|1|147|no
unknown|no|unknown|services|yes|jun|married|no|secondary|35|0|193|6|1|50|no
unknown|no|unknown|blue-collar|no|jun|married|no|unknown|55|0|5768|6|3|685|yes
unknown|yes|unknown|admin.|yes|jun|single|no|tertiary|35|0|-162|6|1|119|no
unknown|no|unknown|admin.|no|jun|married|no|secondary|40|0|947|6|1|160|no
unknown|no|unknown|entrepreneur|no|jun|married|no|secondary|48|0|4037|6|1|35|no
unknown|yes|unknown|blue-collar|no|jun|married|no|secondary|42|0|375|6|5|99|no
unknown|no|unknown|entrepreneur|no|jun|married|yes|secondary|39|0|0|6|4|119|no
unknown|yes|unknown|housemaid|no|jun|single|no|secondary|37|0|-172|6|5|122|no
unknown|yes|unknown|blue-collar|no|jun|married|no|secondary|28|0|822|6|8|209|no
unknown|no|unknown|services|no|jun|married|no|secondary|46|0|2215|6|2|222|no
unknown|no|unknown|services|no|jun|single|no|secondary|41|0|260|6|1|75|no
unknown|no|unknown|technician|yes|jun|married|no|tertiary|35|0|5768|6|1|103|no
unknown|no|unknown|blue-collar|no|jun|single|no|secondary|39|0|1170|6|1|383|no
unknown|yes|unknown|blue-collar|no|jun|married|no|secondary|34|0|291|6|5|111|no
unknown|no|unknown|technician|no|jun|single|no|unknown|39|0|75|6|1|35|no
unknown|yes|unknown|management|no|jun|married|no|tertiary|48|0|-172|6|1|183|no
unknown|yes|unknown|self-employed|no|jun|married|no|secondary|37|0|215|6|1|61|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|52|0|547|6|2|35|no
unknown|yes|unknown|blue-collar|no|jun|married|no|secondary|37|0|3574|6|1|117|no
unknown|yes|unknown|technician|no|jun|single|no|secondary|38|0|0|6|1|64|no
unknown|no|unknown|student|no|jun|married|no|primary|36|0|3503|6|1|35|no
unknown|no|unknown|management|no|jun|married|no|tertiary|39|0|575|6|1|109|no
unknown|no|unknown|blue-collar|no|jun|single|no|primary|35|0|3798|6|1|35|no
unknown|no|unknown|technician|no|jun|married|no|secondary|41|0|1297|6|1|82|no
unknown|yes|unknown|management|no|jun|married|no|tertiary|50|0|0|6|7|243|no
unknown|no|unknown|services|no|jun|divorced|no|secondary|36|0|115|6|1|201|no
unknown|no|unknown|admin.|no|jun|divorced|no|primary|54|0|0|6|1|127|no
unknown|no|unknown|admin.|no|jun|married|no|secondary|38|0|4874|6|3|751|no
unknown|yes|unknown|technician|no|jun|married|no|secondary|38|0|4741|9|8|221|no
unknown|no|unknown|retired|no|jun|divorced|no|primary|53|0|2997|9|1|162|no
unknown|yes|unknown|admin.|no|jun|married|no|secondary|38|0|5768|9|1|214|no
unknown|no|unknown|unemployed|no|jun|married|no|secondary|47|0|2024|9|1|169|no
unknown|no|unknown|technician|no|jun|married|no|secondary|56|0|992|9|1|123|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|40|0|676|9|1|74|no
unknown|no|unknown|technician|no|jun|married|no|secondary|57|0|93|9|2|82|no
unknown|no|unknown|unemployed|no|jun|married|no|secondary|45|0|1603|9|2|164|no
unknown|no|unknown|retired|no|jun|married|no|primary|51|0|610|9|2|86|no
unknown|no|unknown|services|no|jun|married|no|primary|45|0|60|9|2|349|no
unknown|no|unknown|technician|no|jun|married|no|secondary|42|0|5768|9|3|107|no
unknown|no|unknown|management|no|jun|married|no|primary|42|0|4362|9|1|238|no
unknown|no|unknown|housemaid|no|jun|married|no|secondary|59|0|345|9|1|38|no
unknown|yes|unknown|services|no|jun|married|no|secondary|43|0|861|9|1|78|no
unknown|no|unknown|services|no|jun|married|no|secondary|57|0|1166|9|1|106|no
unknown|no|unknown|blue-collar|no|jun|married|no|secondary|53|0|16|9|1|100|no
unknown|no|unknown|blue-collar|no|jun|married|no|unknown|36|0|3783|9|1|113|no
unknown|yes|unknown|blue-collar|no|jun|married|no|primary|46|0|1666|9|8|94|no
unknown|no|unknown|retired|no|jun|married|no|secondary|47|0|2383|9|1|529|no
unknown|no|unknown|entrepreneur|no|jun|married|no|tertiary|44|0|31|9|1|467|no
unknown|no|unknown|technician|no|jun|married|no|tertiary|45|0|1780|9|1|464|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|44|0|2135|9|1|61|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|37|0|351|9|1|108|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|59|0|0|9|1|332|no
unknown|no|unknown|housemaid|yes|jun|married|no|tertiary|58|0|1280|9|1|112|no
unknown|no|unknown|management|no|jun|married|no|primary|48|0|1744|9|1|181|no
unknown|no|unknown|management|no|jun|married|no|primary|42|0|0|9|1|108|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|58|0|2348|9|1|226|no
unknown|no|unknown|unemployed|no|jun|single|no|primary|37|0|1241|9|2|60|no
unknown|no|unknown|technician|no|jun|married|no|tertiary|35|0|2518|9|1|400|no
unknown|no|unknown|admin.|no|jun|married|no|secondary|44|0|1497|9|1|60|no
unknown|no|unknown|management|yes|jun|married|no|tertiary|35|0|2308|9|1|540|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|58|0|258|9|1|174|no
unknown|no|unknown|admin.|no|jun|married|no|secondary|41|0|176|9|1|196|no
unknown|no|unknown|management|no|jun|married|no|unknown|47|0|150|9|1|52|no
unknown|no|unknown|self-employed|no|jun|married|no|secondary|35|0|-3|9|5|438|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|46|0|39|9|2|74|no
unknown|yes|unknown|management|no|jun|divorced|no|tertiary|58|0|5|9|1|412|no
unknown|yes|unknown|housemaid|no|jun|married|no|tertiary|34|0|5011|9|2|311|no
unknown|no|unknown|retired|no|jun|divorced|no|primary|45|0|261|9|1|123|no
unknown|no|unknown|management|no|jun|divorced|no|primary|49|0|49|9|1|232|no
unknown|no|unknown|blue-collar|no|jun|single|no|primary|37|0|5768|9|1|65|no
unknown|no|unknown|self-employed|no|jun|married|no|tertiary|51|0|150|9|1|146|no
unknown|no|unknown|retired|no|jun|married|no|unknown|59|0|1491|9|2|157|no
unknown|no|unknown|services|no|jun|married|no|secondary|51|0|-172|9|5|216|no
unknown|no|unknown|housemaid|no|jun|divorced|no|secondary|46|0|154|9|1|79|no
unknown|yes|unknown|services|no|jun|married|no|secondary|27|0|77|9|4|220|no
unknown|yes|unknown|services|yes|jun|married|no|secondary|38|0|1005|9|2|152|no
unknown|yes|unknown|blue-collar|no|jun|single|no|primary|39|0|1530|9|1|140|no
unknown|no|unknown|admin.|no|jun|married|yes|secondary|37|0|0|9|1|89|no
unknown|yes|unknown|blue-collar|no|jun|single|no|primary|45|0|4289|9|1|400|no
unknown|no|unknown|blue-collar|no|jun|single|no|primary|40|0|397|9|1|163|no
unknown|no|unknown|management|no|jun|married|no|tertiary|39|0|2810|9|1|77|no
unknown|no|unknown|services|no|jun|married|no|secondary|40|0|37|9|5|356|no
unknown|no|unknown|housemaid|yes|jun|divorced|no|primary|54|0|215|9|2|117|no
unknown|yes|unknown|admin.|yes|jun|married|no|secondary|35|0|5768|9|1|145|no
unknown|yes|unknown|management|no|jun|divorced|no|secondary|49|0|-46|9|8|751|yes
unknown|no|unknown|management|no|jun|married|no|secondary|41|0|5585|9|1|751|no
unknown|no|unknown|technician|no|jun|single|no|tertiary|56|0|917|9|1|306|no
unknown|no|unknown|management|no|jun|married|no|primary|39|0|1873|9|2|161|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|41|0|5768|9|1|139|no
unknown|yes|unknown|blue-collar|yes|jun|married|no|primary|37|0|178|9|1|72|no
unknown|no|unknown|housemaid|no|jun|divorced|no|primary|52|0|3899|9|1|49|no
unknown|no|unknown|technician|no|jun|married|no|secondary|36|0|300|9|1|287|no
unknown|no|unknown|admin.|yes|jun|married|no|secondary|56|0|2146|9|1|594|no
unknown|yes|unknown|entrepreneur|no|jun|married|no|tertiary|58|0|2920|9|1|136|no
unknown|no|unknown|technician|no|jun|married|no|secondary|38|0|994|9|1|119|no
unknown|no|unknown|management|no|jun|divorced|no|primary|53|0|443|9|1|422|no
unknown|no|unknown|management|no|jun|married|no|tertiary|44|0|2876|9|1|125|no
unknown|no|unknown|retired|no|jun|single|no|primary|53|0|0|9|1|114|no
unknown|no|unknown|management|no|jun|married|yes|tertiary|54|0|153|9|3|99|no
unknown|no|unknown|blue-collar|no|jun|married|no|tertiary|39|0|5768|9|1|218|no
unknown|yes|unknown|management|no|jun|single|no|tertiary|30|0|156|9|8|174|no
unknown|yes|unknown|blue-collar|yes|jun|married|no|primary|47|0|214|9|1|168|no
unknown|no|unknown|housemaid|no|jun|married|no|secondary|39|0|633|9|1|233|no
unknown|no|unknown|housemaid|no|jun|married|no|secondary|35|0|5768|9|2|121|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|41|0|884|9|1|322|no
unknown|no|unknown|retired|no|jun|married|no|secondary|58|0|630|9|2|443|no
unknown|no|unknown|unemployed|no|jun|married|no|primary|39|0|5768|9|1|76|no
unknown|no|unknown|management|no|jun|divorced|no|tertiary|36|0|5768|9|1|217|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|57|0|0|9|2|257|no
unknown|no|unknown|services|no|jun|married|no|secondary|50|0|1595|9|1|751|yes
unknown|no|unknown|management|no|jun|married|no|unknown|47|0|1046|9|1|83|no
unknown|yes|unknown|blue-collar|no|jun|married|no|secondary|38|0|0|9|1|254|no
unknown|no|unknown|housemaid|no|jun|married|no|secondary|50|0|1484|9|1|213|no
unknown|no|unknown|technician|no|jun|married|no|secondary|44|0|5768|9|3|252|no
unknown|no|unknown|unemployed|no|jun|married|no|primary|57|0|0|9|1|540|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|56|0|547|9|1|84|no
unknown|no|unknown|management|no|jun|single|no|secondary|38|0|53|9|1|280|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|57|0|179|9|3|230|no
unknown|no|unknown|technician|yes|jun|divorced|yes|secondary|53|0|-172|9|1|452|no
unknown|no|unknown|self-employed|no|jun|married|no|secondary|42|0|5768|9|1|149|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|38|0|2569|9|1|172|no
unknown|no|unknown|retired|no|jun|single|no|primary|50|0|208|9|1|51|no
unknown|no|unknown|retired|no|jun|single|no|primary|49|0|505|9|1|35|no
unknown|no|unknown|blue-collar|no|jun|married|no|secondary|39|0|5201|9|1|317|no
unknown|no|unknown|services|no|jun|married|no|secondary|49|0|3169|9|1|626|no
unknown|yes|unknown|management|no|jun|single|no|tertiary|31|0|499|9|2|122|no
unknown|no|unknown|management|no|jun|divorced|no|secondary|48|0|635|9|2|236|no
unknown|no|unknown|technician|no|jun|married|no|tertiary|47|0|4568|9|1|100|no
unknown|no|unknown|management|no|jun|married|no|secondary|56|0|819|9|1|55|no
unknown|no|unknown|blue-collar|no|jun|divorced|no|secondary|39|0|2601|9|1|70|no
unknown|no|unknown|management|no|jun|married|no|secondary|55|0|5768|9|1|255|no
unknown|no|unknown|self-employed|no|jun|married|no|secondary|39|0|235|9|1|217|no
unknown|no|unknown|management|no|jun|married|no|primary|36|0|5768|9|1|751|no
unknown|no|unknown|blue-collar|no|jun|single|no|unknown|38|0|840|9|6|176|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|45|0|1100|9|6|331|no
unknown|no|unknown|management|no|jun|single|no|tertiary|43|0|1046|9|1|751|yes
unknown|no|unknown|technician|no|jun|single|no|secondary|47|0|361|9|2|123|no
unknown|no|unknown|retired|no|jun|married|no|secondary|59|0|1173|9|2|77|no
unknown|no|unknown|management|no|jun|married|no|unknown|59|0|2508|9|1|91|no
unknown|no|unknown|retired|no|jun|single|no|tertiary|45|0|212|9|1|63|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|39|0|0|9|1|173|no
unknown|no|unknown|services|no|jun|married|no|primary|36|0|179|9|1|411|no
unknown|yes|unknown|technician|no|jun|married|no|secondary|47|0|5768|9|2|179|no
unknown|no|unknown|technician|no|jun|divorced|no|secondary|57|0|164|9|2|139|no
unknown|no|unknown|technician|no|jun|single|no|secondary|43|0|1462|9|2|75|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|49|0|902|9|2|210|no
unknown|no|unknown|self-employed|no|jun|divorced|no|tertiary|58|0|1382|9|1|700|yes
unknown|yes|unknown|retired|no|jun|divorced|no|tertiary|59|0|1197|9|4|329|no
unknown|no|unknown|technician|no|jun|married|no|primary|45|0|-172|9|2|225|no
unknown|no|unknown|entrepreneur|no|jun|married|no|secondary|54|0|0|9|1|96|no
unknown|no|unknown|housemaid|no|jun|divorced|no|primary|59|0|1190|9|1|166|no
unknown|no|unknown|technician|no|jun|married|no|secondary|38|0|5768|9|3|186|no
unknown|no|unknown|blue-collar|no|jun|married|no|secondary|45|0|2152|9|1|92|no
unknown|yes|unknown|admin.|no|jun|married|no|unknown|51|0|3558|9|3|80|no
unknown|no|unknown|technician|no|jun|single|no|unknown|55|0|776|9|1|67|no
unknown|no|unknown|management|no|jun|married|no|primary|53|0|2096|9|1|104|no
unknown|no|unknown|technician|no|jun|married|no|tertiary|50|0|3117|9|1|174|no
unknown|yes|unknown|blue-collar|no|jun|married|no|secondary|38|0|2423|9|1|37|no
unknown|no|unknown|blue-collar|yes|jun|married|no|secondary|57|0|5553|9|1|589|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|58|0|422|9|1|183|no
unknown|no|unknown|blue-collar|no|jun|married|no|secondary|53|0|1626|9|1|151|no
unknown|no|unknown|admin.|no|jun|married|no|tertiary|40|0|5768|9|1|35|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|46|0|103|9|1|186|no
unknown|no|unknown|technician|no|jun|married|no|secondary|36|0|26|9|1|73|no
unknown|no|unknown|services|no|jun|married|no|secondary|48|0|533|9|1|63|no
unknown|no|unknown|management|no|jun|married|no|tertiary|35|0|1012|9|1|105|no
unknown|no|unknown|blue-collar|no|jun|divorced|no|primary|59|0|1320|9|1|522|no
unknown|yes|unknown|services|no|jun|married|no|secondary|45|0|-172|9|8|65|no
unknown|no|unknown|entrepreneur|no|jun|married|no|unknown|36|0|60|9|2|557|no
unknown|no|unknown|technician|no|jun|married|no|tertiary|51|0|1057|9|2|149|no
unknown|no|unknown|housemaid|no|jun|married|no|secondary|52|0|3034|9|2|206|no
unknown|no|unknown|blue-collar|no|jun|single|no|unknown|36|0|2054|9|1|378|no
unknown|yes|unknown|management|no|jun|married|no|secondary|38|0|-104|9|7|100|no
unknown|no|unknown|technician|no|jun|married|no|secondary|42|0|0|9|1|81|no
unknown|no|unknown|management|yes|jun|married|no|primary|55|0|229|9|3|175|no
unknown|yes|unknown|management|no|jun|married|no|secondary|38|0|-172|9|1|250|no
unknown|no|unknown|management|no|jun|married|no|secondary|49|0|0|9|2|156|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|37|0|1021|9|1|173|no
unknown|no|unknown|blue-collar|no|jun|married|no|secondary|47|0|-172|9|2|127|no
unknown|no|unknown|technician|no|jun|single|no|tertiary|38|0|1619|9|1|324|no
unknown|no|unknown|blue-collar|yes|jun|single|no|primary|37|0|5473|9|2|198|no
unknown|no|unknown|admin.|yes|jun|single|no|secondary|46|0|5768|9|1|105|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|57|0|473|9|1|87|no
unknown|no|unknown|management|no|jun|married|no|primary|59|0|4895|9|1|313|no
unknown|no|unknown|blue-collar|no|jun|divorced|no|primary|53|0|4222|9|1|112|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|46|0|75|9|1|302|no
unknown|no|unknown|management|no|jun|married|no|tertiary|36|0|669|9|1|91|no
unknown|no|unknown|services|no|jun|divorced|no|secondary|56|0|450|9|1|47|no
unknown|no|unknown|management|yes|jun|divorced|no|secondary|52|0|944|9|1|119|no
unknown|no|unknown|entrepreneur|no|jun|married|no|tertiary|50|0|861|9|1|117|no
unknown|no|unknown|management|no|jun|married|no|tertiary|44|0|349|9|1|58|no
unknown|yes|unknown|entrepreneur|no|jun|married|no|unknown|37|0|1134|9|3|142|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|45|0|665|9|2|183|no
unknown|no|unknown|housemaid|no|jun|divorced|no|secondary|42|0|314|9|2|249|no
unknown|yes|unknown|admin.|yes|jun|married|no|secondary|35|0|1035|9|2|274|no
unknown|yes|unknown|admin.|no|jun|married|no|secondary|52|0|1004|9|1|144|no
unknown|no|unknown|housemaid|no|jun|divorced|no|primary|51|0|3982|9|1|35|no
unknown|no|unknown|admin.|yes|jun|married|no|secondary|47|0|533|9|1|128|no
unknown|yes|unknown|technician|no|jun|married|no|primary|38|0|217|9|6|491|yes
unknown|yes|unknown|blue-collar|no|jun|married|no|primary|45|0|900|9|1|213|no
unknown|no|unknown|management|no|jun|married|no|secondary|58|0|835|9|1|164|no
unknown|no|unknown|admin.|no|jun|married|no|secondary|45|0|967|9|1|63|no
unknown|no|unknown|retired|yes|jun|married|no|secondary|52|0|603|9|1|79|no
unknown|no|unknown|blue-collar|no|jun|single|no|secondary|36|0|284|9|1|114|no
unknown|no|unknown|blue-collar|no|jun|married|no|unknown|37|0|1699|9|1|63|no
unknown|no|unknown|admin.|no|jun|single|no|secondary|36|0|5768|9|1|136|no
unknown|no|unknown|housemaid|no|jun|divorced|no|primary|57|0|0|9|1|97|no
unknown|no|unknown|housemaid|no|jun|married|no|tertiary|45|0|0|9|1|100|no
unknown|yes|unknown|admin.|yes|jun|divorced|no|secondary|47|0|-172|9|2|240|no
unknown|no|unknown|technician|no|jun|married|no|tertiary|40|0|2946|9|2|78|no
unknown|no|unknown|blue-collar|no|jun|divorced|no|primary|48|0|183|9|1|751|yes
unknown|no|unknown|housemaid|no|jun|married|no|primary|39|0|267|9|5|751|no
unknown|no|unknown|retired|no|jun|married|no|primary|52|0|537|9|1|85|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|52|0|5137|9|1|199|no
unknown|no|unknown|admin.|no|jun|married|no|secondary|37|0|1093|9|1|160|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|51|0|0|9|2|166|no
unknown|no|unknown|management|no|jun|married|no|secondary|55|0|190|9|2|271|no
unknown|no|unknown|unemployed|no|jun|married|no|primary|40|0|400|9|1|317|no
unknown|no|unknown|services|no|jun|divorced|no|secondary|44|0|20|9|1|98|no
unknown|no|unknown|unemployed|no|jun|married|no|secondary|52|0|-9|9|1|123|no
unknown|no|unknown|admin.|no|jun|married|no|secondary|37|0|439|9|1|321|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|57|0|0|9|2|73|no
unknown|no|unknown|services|no|jun|divorced|no|secondary|35|0|305|9|2|327|no
unknown|no|unknown|management|no|jun|married|no|tertiary|36|0|2823|9|2|411|no
unknown|yes|unknown|blue-collar|no|jun|married|no|secondary|36|0|561|9|2|198|no
unknown|no|unknown|technician|no|jun|divorced|no|secondary|40|0|-1|9|1|35|no
unknown|no|unknown|technician|no|jun|single|no|tertiary|41|0|1104|9|1|352|no
unknown|no|unknown|retired|no|jun|married|no|tertiary|59|0|2261|9|1|245|no
unknown|no|unknown|housemaid|no|jun|married|no|primary|55|0|2603|9|1|559|no
unknown|no|unknown|management|no|jun|single|no|secondary|44|0|1012|9|1|440|no
unknown|no|unknown|management|no|jun|single|no|tertiary|42|0|1206|9|4|136|no
unknown|no|unknown|housemaid|no|jun|divorced|no|primary|38|0|359|9|4|242|no
unknown|no|unknown|services|no|jun|married|no|secondary|35|0|5768|9|4|479|no
unknown|yes|unknown|management|no|jun|married|no|tertiary|54|0|2226|9|3|514|no
unknown|no|unknown|management|no|jun|married|no|primary|56|0|1172|9|3|91|no
unknown|yes|unknown|services|no|jun|married|no|unknown|40|0|88|9|2|78|no
unknown|no|unknown|admin.|no|jun|married|no|secondary|42|0|1030|9|3|148|no
unknown|no|unknown|unemployed|no|jun|married|no|primary|57|0|5768|9|2|318|no
unknown|no|unknown|services|no|jun|single|no|secondary|47|0|3644|9|2|83|no
unknown|no|unknown|admin.|yes|jun|single|no|secondary|45|0|276|9|2|346|no
unknown|yes|unknown|entrepreneur|yes|jun|married|no|primary|57|0|1153|9|6|238|no
unknown|no|unknown|unemployed|no|jun|married|no|tertiary|41|0|1666|9|3|291|no
unknown|no|unknown|services|no|jun|divorced|no|secondary|43|0|5571|9|1|149|no
unknown|no|unknown|retired|no|jun|married|no|primary|59|0|5768|9|1|200|no
unknown|no|unknown|blue-collar|yes|jun|married|no|primary|59|0|4903|9|1|290|no
unknown|no|unknown|blue-collar|no|jun|married|no|primary|37|0|4997|9|2|172|no
